filing_date,component,url,ownerOrg,name
2025-03-19,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1386716/000095015725000241/sblk-20241231.htm#:~:text=consumer%20confidence,Energy & Transportation,Star Bulk Carriers Corp.
2025-03-11,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/717826/000119312525051949/d853477dex151.htm#:~:text=consumer%20confidence,Manufacturing,ERICSSON LM TELEPHONE CO
2025-03-07,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1992818/000149315225009478/form20-f.htm#:~:text=consumer%20confidence,Technology,ZOOZ Power Ltd.
2025-01-02,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1913749/000121390025000430/ea0225904-20f_global.htm#:~:text=consumer%20confidence,Technology,Global Mofy AI Ltd
2025-03-04,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1840706/000184070625000009/soph-20241231.htm#:~:text=consumer%20confidence,Technology,SOPHiA GENETICS SA
2025-03-11,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1781446/000121390025022437/ea0233167-20f_gauzy.htm#:~:text=consumer%20confidence,Manufacturing,Gauzy Ltd.
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1954042/000141057825000390/zk-20241231x20f.htm#:~:text=consumer%20confidence,Manufacturing,ZEEKR Intelligent Technology Holding Ltd
2025-03-14,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1499780/000110465925023948/glbs-20241231.htm#:~:text=consumer%20confidence,Energy & Transportation,GLOBUS MARITIME LTD
2025-02-25,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1167379/000116737925000008/alc-20241231.htm#:~:text=consumer%20confidence,Industrial Applications and Services,ALCON INC
2025-03-06,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1849853/000095017025034633/stvn-20241231.htm#:~:text=consumer%20confidence,Industrial Applications and Services,Stevanato Group S.p.A.
2025-03-12,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1565025/000129281425000831/abevform20f_2024.htm#:~:text=consumer%20confidence,Manufacturing,AMBEV S.A.
2025-03-11,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1953530/000095017025037224/ocs-20241231.htm#:~:text=consumer%20confidence,Life Sciences,Oculis Holding AG
2025-02-12,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1612042/000095017025018852/asnd-20241231.htm#:~:text=consumer%20confidence,Life Sciences,Ascendis Pharma A/S
2025-03-26,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1861974/000186197425000004/exc-20241231.htm#:~:text=consumer%20confidence,Technology,ECARX Holdings Inc.
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1709626/000095017025042709/ncna-20241231.htm#:~:text=consumer%20confidence,Life Sciences,NuCana plc
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1697862/000169786225000024/argx-20241231.htm#:~:text=consumer%20confidence,Life Sciences,ARGENX SE
2025-02-28,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/932470/000110465925019133/teo-20241231x20f.htm#:~:text=consumer%20confidence,Technology,TELECOM ARGENTINA SA
2025-03-14,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1855612/000185561225000013/ck0001855612-20241231.htm#:~:text=consumer%20confidence,Trade & Services,Grab Holdings Ltd
2025-03-20,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1857190/000141057825000398/nyxh-20241231x20f.htm#:~:text=consumer%20confidence,Industrial Applications and Services,Nyxoah SA
2025-02-14,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1303523/000130352325000021/bti-20241231.htm#:~:text=consumer%20confidence,Manufacturing,British American Tobacco p.l.c.
2025-03-21,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1650107/000165010725000039/cce-20241231.htm#:~:text=consumer%20confidence,Manufacturing,COCA-COLA EUROPACIFIC PARTNERS plc
2025-02-27,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1066119/000162828025008767/viv-20241231.htm#:~:text=consumer%20confidence,Technology,TELEFONICA BRASIL S.A.
2025-03-26,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1116578/000110465925027998/puk-20241231x20f.htm#:~:text=consumer%20confidence,Finance,PRUDENTIAL PLC
2025-02-24,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/2007191/000114036125005562/ef20038762_20f.htm#:~:text=consumer%20confidence,Life Sciences,Telix Pharmaceuticals Ltd
2025-03-17,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1114446/000161052025000027/ubs-20241231.htm#:~:text=consumer%20confidence,Finance,UBS AG
2025-03-06,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1039765/000162828025010764/ing-20241231.htm#:~:text=consumer%20confidence,Finance,ING GROEP NV
2025-02-27,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/814052/000081405225000036/tef-20241231.htm#:~:text=consumer%20confidence,Technology,TELEFONICA S A
2025-02-13,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/312070/000031207025000007/bbplc-20241231.htm#:~:text=consumer%20confidence,Finance,BARCLAYS BANK PLC
2025-03-17,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/1610520/000161052025000023/ubs-20241231.htm#:~:text=consumer%20confidence,Finance,UBS Group AG
2025-02-13,consumer-confidence-international,https://www.sec.gov/Archives/edgar/data/312069/000031206925000114/bcs-20241231.htm#:~:text=consumer%20confidence,Finance,BARCLAYS PLC
