cik,date,value,component
1707753,2024-01-01,1,google_domestic
1713683,2024-01-01,1,google_domestic
1718939,2024-01-01,1,google_domestic
1720671,2024-01-01,1,google_domestic
1734722,2024-01-01,1,google_domestic
1758009,2024-01-01,1,google_domestic
1768267,2024-01-01,1,google_domestic
1769804,2024-01-01,1,google_domestic
1788999,2024-01-01,1,google_domestic
1800667,2024-01-01,1,google_domestic
1804591,2024-01-01,1,google_domestic
1820872,2024-01-01,1,google_domestic
1828016,2024-01-01,1,google_domestic
1828852,2024-01-01,1,google_domestic
1828972,2024-01-01,1,google_domestic
1830214,2024-01-01,1,google_domestic
1841408,2024-01-01,1,google_domestic
1848672,2024-01-01,1,google_domestic
1866550,2024-01-01,1,google_domestic
1898474,2024-01-01,1,google_domestic
1932393,2024-01-01,1,google_domestic
1945619,2024-01-01,1,google_domestic
50863,2025-01-01,1,google_domestic
750004,2025-01-01,1,google_domestic
818479,2025-01-01,1,google_domestic
903651,2025-01-01,1,google_domestic
1013857,2025-01-01,1,google_domestic
1023313,2025-01-01,1,google_domestic
1056696,2025-01-01,1,google_domestic
1065088,2025-01-01,1,google_domestic
1102993,2025-01-01,1,google_domestic
1120970,2025-01-01,1,google_domestic
1166388,2025-01-01,1,google_domestic
1224133,2025-01-01,1,google_domestic
1286139,2025-01-01,1,google_domestic
1327811,2025-01-01,1,google_domestic
1345016,2025-01-01,1,google_domestic
1361113,2025-01-01,1,google_domestic
1364954,2025-01-01,1,google_domestic
1370637,2025-01-01,1,google_domestic
1371285,2025-01-01,1,google_domestic
1372612,2025-01-01,1,google_domestic
1375365,2025-01-01,1,google_domestic
1382821,2025-01-01,1,google_domestic
1384905,2025-01-01,1,google_domestic
1397911,2025-01-01,1,google_domestic
1432133,2025-01-01,1,google_domestic
1454938,2025-01-01,1,google_domestic
1459200,2025-01-01,1,google_domestic
1481792,2025-01-01,1,google_domestic
1533998,2025-01-01,1,google_domestic
1538379,2025-01-01,1,google_domestic
1562088,2025-01-01,1,google_domestic
1579091,2025-01-01,1,google_domestic
1579684,2025-01-01,1,google_domestic
1582961,2025-01-01,1,google_domestic
1583708,2025-01-01,1,google_domestic
1585521,2025-01-01,1,google_domestic
1609151,2025-01-01,1,google_domestic
1614178,2025-01-01,1,google_domestic
1617553,2025-01-01,1,google_domestic
1640147,2025-01-01,1,google_domestic
1650164,2025-01-01,1,google_domestic
1651562,2025-01-01,1,google_domestic
1652044,2025-01-01,1,google_domestic
1674930,2025-01-01,1,google_domestic
1703056,2025-01-01,1,google_domestic
1713445,2025-01-01,1,google_domestic
1717115,2025-01-01,1,google_domestic
1734722,2025-01-01,1,google_domestic
1758009,2025-01-01,1,google_domestic
1800227,2025-01-01,1,google_domestic
1800667,2025-01-01,1,google_domestic
1820144,2025-01-01,1,google_domestic
1828016,2025-01-01,1,google_domestic
1830214,2025-01-01,1,google_domestic
1836833,2025-01-01,1,google_domestic
1841408,2025-01-01,1,google_domestic
1846576,2025-01-01,1,google_domestic
1866692,2025-01-01,1,google_domestic
1886894,2025-01-01,1,google_domestic
2030781,2025-01-01,1,google_domestic
1062579,2023-01-01,1,general_international
1103838,2023-01-01,1,general_international
1329099,2023-01-01,1,general_international
1513845,2023-01-01,1,general_international
1557860,2023-01-01,1,general_international
1577552,2023-01-01,1,general_international
1795589,2023-01-01,1,general_international
717826,2024-01-01,1,general_international
839923,2024-01-01,1,general_international
844150,2024-01-01,1,general_international
929869,2024-01-01,1,general_international
938323,2024-01-01,1,general_international
1000184,2024-01-01,1,general_international
1003935,2024-01-01,1,general_international
1015650,2024-01-01,1,general_international
1033767,2024-01-01,1,general_international
1039765,2024-01-01,1,general_international
1062579,2024-01-01,1,general_international
1089113,2024-01-01,1,general_international
1091223,2024-01-01,1,general_international
1103838,2024-01-01,1,general_international
1131399,2024-01-01,1,general_international
1140465,2024-01-01,1,general_international
1303523,2024-01-01,1,general_international
1329099,2024-01-01,1,general_international
1356570,2024-01-01,1,general_international
1513845,2024-01-01,1,general_international
1527636,2024-01-01,1,general_international
1557860,2024-01-01,1,general_international
1576789,2024-01-01,1,general_international
1577552,2024-01-01,1,general_international
1597835,2024-01-01,1,general_international
1631761,2024-01-01,1,general_international
1643303,2024-01-01,1,general_international
1656081,2024-01-01,1,general_international
1703141,2024-01-01,1,general_international
1709505,2024-01-01,1,general_international
1715925,2024-01-01,1,general_international
1720446,2024-01-01,1,general_international
1723690,2024-01-01,1,general_international
1737450,2024-01-01,1,general_international
1741530,2024-01-01,1,general_international
1744676,2024-01-01,1,general_international
1823986,2024-01-01,1,general_international
1835724,2024-01-01,1,general_international
1836470,2024-01-01,1,general_international
1840706,2024-01-01,1,general_international
1842731,2024-01-01,1,general_international
1847806,2024-01-01,1,general_international
1865408,2024-01-01,1,general_international
1899123,2024-01-01,1,general_international
1903145,2024-01-01,1,general_international
1935172,2024-01-01,1,general_international
1973239,2024-01-01,1,general_international
2001699,2024-01-01,1,general_international
769218,2025-01-01,1,general_international
844150,2025-01-01,1,general_international
929869,2025-01-01,1,general_international
938323,2025-01-01,1,general_international
1000184,2025-01-01,1,general_international
1003935,2025-01-01,1,general_international
1016838,2025-01-01,1,general_international
1089113,2025-01-01,1,general_international
1140465,2025-01-01,1,general_international
1329099,2025-01-01,1,general_international
1557860,2025-01-01,1,general_international
1576789,2025-01-01,1,general_international
1723690,2025-01-01,1,general_international
1734107,2025-01-01,1,general_international
1741530,2025-01-01,1,general_international
1825155,2025-01-01,1,general_international
1836470,2025-01-01,1,general_international
1840706,2025-01-01,1,general_international
1842731,2025-01-01,1,general_international
1861974,2025-01-01,1,general_international
1901279,2025-01-01,1,general_international
1329099,2023-01-01,1,openai_international
1513845,2023-01-01,1,openai_international
839923,2024-01-01,1,openai_international
929869,2024-01-01,1,openai_international
1329099,2024-01-01,1,openai_international
1557860,2024-01-01,1,openai_international
1576789,2024-01-01,1,openai_international
1737450,2024-01-01,1,openai_international
1842731,2024-01-01,1,openai_international
1935172,2024-01-01,1,openai_international
1329099,2025-01-01,1,openai_international
1557860,2025-01-01,1,openai_international
1576789,2025-01-01,1,openai_international
844150,2024-01-01,1,anthropic_international
1015650,2024-01-01,1,anthropic_international
1935172,2024-01-01,1,anthropic_international
844150,2025-01-01,1,anthropic_international
1901279,2025-01-01,1,anthropic_international
1062579,2023-01-01,1,google_international
1329099,2023-01-01,1,google_international
1513845,2023-01-01,1,google_international
1557860,2023-01-01,1,google_international
1577552,2023-01-01,1,google_international
839923,2024-01-01,1,google_international
929869,2024-01-01,1,google_international
938323,2024-01-01,1,google_international
1015650,2024-01-01,1,google_international
1062579,2024-01-01,1,google_international
1131399,2024-01-01,1,google_international
1329099,2024-01-01,1,google_international
1557860,2024-01-01,1,google_international
1576789,2024-01-01,1,google_international
1577552,2024-01-01,1,google_international
1597835,2024-01-01,1,google_international
1656081,2024-01-01,1,google_international
