filing_date,component,url,ownerOrg,name
2024-08-20,domestic,https://www.sec.gov/Archives/edgar/data/106040/000010604024000031/wdc-20240628.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,WESTERN DIGITAL CORP
2024-12-17,domestic,https://www.sec.gov/Archives/edgar/data/1500198/000121390024109524/ea0224514-10k_neuroon.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,NEUROONE MEDICAL TECHNOLOGIES Corp
2025-02-20,domestic,https://www.sec.gov/Archives/edgar/data/1065696/000106569625000015/lkq-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,LKQ CORP
2025-03-03,domestic,https://www.sec.gov/Archives/edgar/data/1395937/000095017025030394/sndx-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,Syndax Pharmaceuticals Inc
2024-09-27,domestic,https://www.sec.gov/Archives/edgar/data/1948455/000121390024082378/ea0213350-10k_ispire.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Ispire Technology Inc.
2025-02-26,domestic,https://www.sec.gov/Archives/edgar/data/849395/000162828025008179/crh-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,CRH PUBLIC LTD CO
2025-03-03,domestic,https://www.sec.gov/Archives/edgar/data/1042893/000095017025031003/invx-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Energy & Transportation,"Innovex International, Inc."
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1274494/000127449425000010/fslr-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,"FIRST SOLAR, INC."
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1581760/000158176025000008/lifx-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,"Life360, Inc."
2024-09-27,domestic,https://www.sec.gov/Archives/edgar/data/922358/000155837024013059/fgp-20240731x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,FERRELLGAS PARTNERS L P
2024-09-27,domestic,https://www.sec.gov/Archives/edgar/data/922360/000155837024013059/fgp-20240731x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,FERRELLGAS FINANCE CORP
2024-09-27,domestic,https://www.sec.gov/Archives/edgar/data/1012493/000155837024013059/fgp-20240731x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,FERRELLGAS PARTNERS FINANCE CORP
2024-09-27,domestic,https://www.sec.gov/Archives/edgar/data/922359/000155837024013059/fgp-20240731x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,FERRELLGAS L P
2024-07-19,domestic,https://www.sec.gov/Archives/edgar/data/1743745/000149315224028387/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,"Greenlane Holdings, Inc."
2025-03-19,domestic,https://www.sec.gov/Archives/edgar/data/1604950/000095017025042159/scph-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,scPharmaceuticals Inc.
2025-01-31,domestic,https://www.sec.gov/Archives/edgar/data/50863/000005086325000009/intc-20241228.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,INTEL CORP
2025-03-21,domestic,https://www.sec.gov/Archives/edgar/data/1743745/000149315225011057/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Trade & Services,"Greenlane Holdings, Inc."
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1407973/000095017025045214/sonx-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,"Sonendo, Inc."
2025-03-05,domestic,https://www.sec.gov/Archives/edgar/data/1828962/000182896225000039/crct-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,"Cricut, Inc."
2024-04-01,domestic,https://www.sec.gov/Archives/edgar/data/1760689/000176068924000007/mvst-20231231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,"Microvast Holdings, Inc."
2025-03-26,domestic,https://www.sec.gov/Archives/edgar/data/1494650/000149465025000064/optn-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,"OptiNose, Inc."
2024-06-24,domestic,https://www.sec.gov/Archives/edgar/data/1641631/000149315224025000/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,"Beyond Air, Inc."
2024-10-24,domestic,https://www.sec.gov/Archives/edgar/data/2013807/000121390024090457/ea0214958-10k_foxx.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Technology,Foxx Development Holdings Inc.
2025-03-03,domestic,https://www.sec.gov/Archives/edgar/data/1297184/000129718425000008/amph-20241231x10k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,"Amphastar Pharmaceuticals, Inc."
2024-03-28,domestic,https://www.sec.gov/Archives/edgar/data/1716166/000149315224011755/form10-k.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,"Vivos Therapeutics, Inc."
2025-02-21,domestic,https://www.sec.gov/Archives/edgar/data/1438533/000143853325000010/tvtx-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,"Travere Therapeutics, Inc."
2024-05-10,domestic,https://www.sec.gov/Archives/edgar/data/1162461/000162828024022628/cutr-20231231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Industrial Applications and Services,CUTERA INC
2025-02-25,domestic,https://www.sec.gov/Archives/edgar/data/1649094/000164909425000028/pcvx-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,"Vaxcyte, Inc."
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1345126/000134512625000015/codi-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Compass Diversified Holdings
2025-02-27,domestic,https://www.sec.gov/Archives/edgar/data/1345122/000134512625000015/codi-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Compass Group Diversified Holdings LLC
2025-03-07,domestic,https://www.sec.gov/Archives/edgar/data/1860424/000095017025035197/ck0001860424-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,,Onex Direct Lending BDC Fund
2025-03-13,domestic,https://www.sec.gov/Archives/edgar/data/2008861/000200886125000007/ndoi-20241231.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Life Sciences,"Endo, Inc."
2024-11-27,international,https://www.sec.gov/Archives/edgar/data/2015691/000149315224048069/ex99-2.htm#:~:text=Supplier%20Concentration&text=Single-source%20supplier%20risk,Manufacturing,Elong Power Holding Ltd.
