accession_number,filename,file_date,file_type,cik
000095012305012705,y06540a6sv1za.htm,2005-10-27,S-1/A,0001174746
000095012305012539,y06540a5sv1za.htm,2005-10-25,S-1/A,0001174746
000094787105002071,f6k_110905.htm,2005-11-14,6-K,0001062814
000110454005000209,qsb.htm,2005-11-07,10QSB,0001076505
000095012305013610,y07947a6exv10w24.txt,2005-11-14,EX-10.24,0001320934
000095014905000660,f14011e10vq.htm,2005-11-08,10-Q,0000102379
000095012305013154,y14378e10vq.htm,2005-11-07,10-Q,0001013871
000095012305013717,e06540b1e424b1.htm,2005-11-16,424B1,0001174746
000095012305013687,e06540a9sv1za.htm,2005-11-15,S-1/A,0001174746
000095012305013573,e06540a8sv1za.htm,2005-11-14,S-1/A,0001174746
000031321205000089,arigi.htm,2005-12-28,N-CSR,0000313212
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000077278
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000020947
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000073960
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000352049
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000053456
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000065350
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0000077227
000103129605000325,ex99_2.htm,2005-12-01,EX-99.2,0001031296
000110465905060373,a05-21345_16k.htm,2005-12-13,6-K,0001072670
000102123105000727,b814792-20fa.htm,2005-12-09,20-F/A,0001053775
000095012306000757,y15960b5e424b5.htm,2006-01-27,424B5,0001013871
000095012306000101,y15960e424b3.htm,2006-01-05,424B3,0001013871
000095012306000755,y14432b5e424b5.htm,2006-01-27,424B5,0001013871
000095012306000100,y14432e424b3.htm,2006-01-05,424B3,0001013871
000095012306000580,y16555b3e424b3.htm,2006-01-23,424B3,0001013871
000095012306000094,y15959e424b3.htm,2006-01-05,424B3,0001013871
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286911
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286913
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286914
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286915
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286917
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286938
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286941
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286942
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286943
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286947
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286950
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286960
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286963
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286967
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286970
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286972
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286979
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286980
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286883
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286884
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286886
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286887
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286889
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286891
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286892
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286893
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286894
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286895
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286896
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286897
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286899
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286900
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286901
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286903
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286904
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286906
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286907
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286908
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286909
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286910
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286981
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286982
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286983
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286985
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286986
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286987
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286988
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286990
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286991
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286993
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286995
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001287244
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001124468
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114678
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286944
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286965
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114676
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114677
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114679
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114680
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114681
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114682
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114683
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114684
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114685
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114686
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001114687
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286888
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286902
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286905
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001286989
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346864
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346865
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346866
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346867
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346868
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346869
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346870
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346871
000095012306000584,y16555be424b3.htm,2006-01-24,424B3,0001346872
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286979
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286980
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286981
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286982
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286983
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286985
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286986
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286987
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286988
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286990
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286991
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286993
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286995
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001287244
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286950
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286883
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286884
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286886
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286887
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286889
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286891
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286892
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286893
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286894
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286895
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286896
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286897
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286899
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286900
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286901
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286903
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286904
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286906
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286907
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286908
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286909
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286910
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286911
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286913
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286914
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286915
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286917
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286938
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286941
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286942
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286943
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286947
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286960
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286963
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286967
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286970
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286972
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001124468
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114678
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286989
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346864
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346865
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346866
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346867
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346868
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346869
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001013871
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114676
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114677
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114679
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114680
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114681
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114682
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114683
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114684
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114685
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114686
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001114687
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286888
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286902
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286905
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286944
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001286965
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346870
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346871
000095012306000756,y16835b5e424b5.htm,2006-01-27,424B5,0001346872
000007559406000017,p8k022106ex103.htm,2006-02-27,EX-1,0000075594
000007559406000017,p8k022106ex101.htm,2006-02-27,EX-1,0000075594
000110465906010033,a06-5188_120f.htm,2006-02-16,20-F,0001072670
000094787106000444,f6k_030106-b.htm,2006-03-02,6-K,0001062814
000094787106000442,f6k_030106-a.htm,2006-03-02,6-K,0001062814
000095015706000285,ex99-a5m.htm,2006-03-17,EX-99.A(5)M,0001046649
000095015706000285,ex99-a5m.htm,2006-03-17,EX-99.A(5)M,0001136808
000100201406000205,hgmc10ksb.htm,2006-03-16,10KSB,0001277576
000119312506053727,ddef14a.htm,2006-03-14,DEF 14A,0000715957
000095015206002309,l19055ae424b3.htm,2006-03-21,424B3,0000789933
000119312506058227,d10ksb.htm,2006-03-17,10KSB,0001262200
000095013506001417,b58753ncnvcsrs.txt,2006-03-06,N-CSRS,0000711202
000095015206001597,l18318aposam.htm,2006-03-01,POS AM,0000789933
000007559406000020,p8k022806ex10.htm,2006-03-06,EX-10,0000075594
000095013706002560,c02970e10vk.htm,2006-03-06,10-K,0001064728
000095012306003492,y17674e20vf.htm,2006-03-21,20-F,0001114446
000119312506046299,d10k.htm,2006-03-07,10-K,0000350563
000119312506046299,d10k.htm,2006-03-07,10-K,0000096271
000110465906018948,a06-7310_110k.htm,2006-03-24,10-K,0001292426
000115697306000289,u49747e20vf.htm,2006-03-13,20-F,0001306965
000095014906000115,f17878e10vk.htm,2006-03-15,10-K,0000102379
000110465906014086,a06-6157_16k.htm,2006-03-06,6-K,0001117399
000110465906017335,a06-6909_110k.htm,2006-03-16,10-K,0001301063
000095015206001530,l17959ae10vk.htm,2006-03-01,10-K,0000789933
000110465906017492,a06-6911_110k.htm,2006-03-17,10-K,0001310023
000102123106000155,b822987-20f.htm,2006-03-17,20-F,0001056084
000120561306000038,aga_report.pdf,2006-03-22,6-K,0001067428
000120561306000038,aga_report.htm,2006-03-22,6-K,0001067428
000095011706001537,ex15-2.htm,2006-03-31,EX-15,0000842021
000104746906003724,a2168596z20-f.htm,2006-03-20,20-F,0001041989
000095011706001535,a41709.htm,2006-03-31,6-K,0000842021
000119312506047272,d10k.htm,2006-03-07,10-K,0001135361
000119312506047272,d10k.htm,2006-03-07,10-K,0000018654
000119312506047272,d10k.htm,2006-03-07,10-K,0000100826
000119312506047272,d10k.htm,2006-03-07,10-K,0001002910
000119312506047272,d10k.htm,2006-03-07,10-K,0000018651
000119312506047272,d10k.htm,2006-03-07,10-K,0000762129
000119312506047272,d10k.htm,2006-03-07,10-K,0000049816
000092222406000018,ppl10-k2005.htm,2006-03-03,10-K,0000922224
000092222406000018,ppl10-k2005.htm,2006-03-03,10-K,0000317187
000092222406000018,ppl10-k2005.htm,2006-03-03,10-K,0001161976
000095012306002710,y18280e10vk.htm,2006-03-07,10-K,0001013871
000095012406001797,x01694def14a.htm,2006-04-07,DEF 14A,0000037996
