accession_number,filename,file_date,file_type,cik
000089853124000208,nf-ncsraa.htm,2024-06-03,N-CSR/A,0001002537
000089853124000144,nf-ncsra.htm,2024-03-08,N-CSR,0001002537
000114036124027446,ny20029887x1_424b5.htm,2024-05-24,424B5,0001296484
000159699324000010,lpg-20231231x10q.htm,2024-02-01,10-Q,0001596993
000095017024124110,frog-20240930.htm,2024-11-08,10-Q,0001800667
000110465924032589,tm248341-1_s3.htm,2024-03-11,POS AM,0001928446
000155837024002108,insw-20231231x10k.htm,2024-02-29,10-K,0001679049
000102914524000018,gogl-20240630.htm,2024-09-05,6-K,0001029145
000155837024007204,insw-20240331x10q.htm,2024-05-08,10-Q,0001679049
000146891024000014,c910-20240630x10q.htm,2024-08-13,10-Q,0001468910
000144554624002055,ffa_ncsra.htm,2024-03-14,N-CSR/A,0001291334
000171731024000020,vll9q42023_workviafinalx3.pdf,2024-04-04,ARS,0001717310
000001784324000017,crs-20240930.htm,2024-10-24,10-Q,0000017843
000110465924052555,dlng-20231231x20f.htm,2024-04-26,20-F,0001578453
000005697824000099,klic-20240629.htm,2024-08-07,10-Q,0000056978
000192844624000046,grnt-20240930.htm,2024-11-07,10-Q,0001928446
000091329024000002,fro-20231231.htm,2024-04-26,20-F,0000913290
000149315224031032,partiiandiii.htm,2024-08-09,PART II AND III,0001096275
000144554624001968,etf1_ncsr.htm,2024-03-11,N-CSR,0001329377
000088847124000002,c471-20231231x10k.htm,2024-03-29,10-K,0000888471
000095015724001066,sblk-20240630.htm,2024-08-08,6-K,0001386716
000185781624000182,gct-20240630.htm,2024-08-06,10-Q,0001857816
000119312524176334,d833535dncsr.htm,2024-07-08,N-CSR,0000830744
000144554624001977,ffa_ncsr.htm,2024-03-11,N-CSR,0001291334
000149315224028731,partiiandiii.htm,2024-07-22,PART II AND III,0001096275
000149315224028823,partiiandiii.htm,2024-07-23,PART II AND III,0001096275
000121390024100165,ea0221577-f1_neuro.htm,2024-11-19,F-1,0001875091
000114036124034665,ny20029117x3_ars.pdf,2024-07-29,ARS,0000065270
000095017024093979,frog-20240630.htm,2024-08-08,10-Q,0001800667
000121390024106506,ea0223814-f3_neuro.htm,2024-12-06,F-3,0001875091
000110465924054337,eco-20231231x20f.htm,2024-04-30,20-F,0001964954
000139834424006941,fp0087217-1_ncsr.htm,2024-04-08,N-CSR,0000701939
000119312524218911,d825448dars.pdf,2024-09-13,ARS,0000017843
000192844624000023,grnt-20240331.htm,2024-05-09,10-Q,0001928446
000114036124016465,ef20024929_20f.htm,2024-03-29,20-F,0001503584
000001784324000014,crs-20240630.htm,2024-08-13,10-K,0000017843
000149315224024433,ex99-1.htm,2024-06-20,EX-99.1,0001902794
000185781624000213,gct-20240930.htm,2024-11-07,10-Q,0001857816
000117891324003686,zk2432270.htm,2024-11-14,10-Q,0002022416
000149315224034638,partiiandiii.htm,2024-08-30,PART II AND III,0001096275
000121390024081445,ea0215368-posam_clearmind.htm,2024-09-24,POS AM,0001892500
000146891024000016,c910-20240930x10q.htm,2024-11-13,10-Q,0001468910
000149315224009567,form10-k.htm,2024-03-11,10-K,0000075208
000121390024046302,ea0206597-10q_gamidacell.htm,2024-05-23,10-Q,0001600847
000114576524000002,c765-20231231x10k.htm,2024-03-29,10-K,0001145765
000103764624000007,mtd-20231231.htm,2024-02-09,10-K,0001037646
000114576524000004,c765-20231231x10ka.htm,2024-04-02,10-K/A,0001145765
000192844624000037,grnt-20240630.htm,2024-08-08,10-Q,0001928446
000095017024082852,mei-20240427.htm,2024-07-11,10-K,0000065270
000121390024112695,ea0226024-f3_neurosense.htm,2024-12-26,F-3,0001875091
000155837024014765,insw-20240930x10q.htm,2024-11-07,10-Q,0001679049
000095017024009819,extr-20231231.htm,2024-02-01,10-Q,0001078271
000095017024027907,acu-20231231.htm,2024-03-07,10-K,0000002098
000088847124000011,c471-20231231x10ka.htm,2024-07-18,10-K/A,0000888471
000095017024055661,mnkd-20240331.htm,2024-05-08,10-Q,0000899460
000121390024063588,ea0209402-posam_clearmind.htm,2024-07-23,POS AM,0001892500
000121390024099646,ea0221572-f3a1_nlspharm.htm,2024-11-18,F-3/A,0001783036
000149315224011808,form10-k.htm,2024-03-28,10-K,0001096275
000119312524076151,d696831dars.pdf,2024-03-25,ARS,0000002098
000088847124000004,c471-20231231x10ka.htm,2024-04-02,10-K/A,0000888471
000119312524102899,d800736d20f.htm,2024-04-19,20-F,0001166663
000158064224000846,moerus_ncsr.htm,2024-02-08,N-CSR,0001644419
000119312524081672,d910859d424b3.htm,2024-03-29,424B3,0001415311
000171731024000002,vll9-20231231.htm,2024-03-15,10-K,0001717310
000159699324000030,lpg-20240331x10k.htm,2024-05-29,10-K,0001596993
000001784324000006,crs-20240331.htm,2024-05-01,10-Q,0000017843
000095017024050376,ntz-20231231.htm,2024-04-30,20-F,0000900391
000114576524000008,c765-20231231x10ka.htm,2024-07-18,10-K/A,0001145765
000095017024133526,mei-20241102.htm,2024-12-05,10-Q,0000065270
000110465924026782,sek-20231231x20f.htm,2024-02-23,20-F,0000352960
000155837024011212,insw-20240630x10q.htm,2024-08-07,10-Q,0001679049
000149315224011132,form10-k.htm,2024-03-25,10-K,0000797542
000001784324000003,crs-20231231.htm,2024-01-25,10-Q,0000017843
000110465924031663,glop-20221231x20f.htm,2024-03-07,20-F,0001598655
000121390024028253,ea0202280-20f_jeffs.htm,2024-04-01,20-F,0001885408
000117891324003361,zk2432156.htm,2024-10-22,F-3ASR,0001598110
000143774924021478,crws20240331_10k.htm,2024-06-28,10-K,0000025895
000082148324000015,parr-20240331.htm,2024-05-08,10-Q,0000821483
000162828024011401,tnk-20231231.htm,2024-03-15,20-F,0001419945
000095017024093063,talo-20240630.htm,2024-08-08,10-Q,0001724965
000010182924000012,rtx-20240331.htm,2024-04-23,10-Q,0000101829
000121390024025526,ea0201709-20f_mobili.htm,2024-03-25,20-F,0001898643
000162363224000644,form1752fptft.htm,2024-05-28,N-CSR,0001677615
000149315224026185,forms-1.htm,2024-07-03,S-1,0001096275
000121390024039226,ea0205137-posam_scisparc.htm,2024-05-02,POS AM,0001611746
000089710124000136,npk240371_ars.pdf,2024-04-16,ARS,0000080172
000121390024021834,ea0200626-10k_fueldoctor.htm,2024-03-12,10-K,0001459188
000148298124000012,coco-20231231.htm,2024-02-29,10-K,0001482981
000114036124021434,ny20018653x3_ars.pdf,2024-04-23,ARS,0001482981
000149315224012542,form10-k.htm,2024-04-01,10-K,0001211805
000161670724000014,w-20231231.htm,2024-02-22,10-K,0001616707
000119312524123906,d791411d20f.htm,2024-04-30,20-F,0001951067
000095017024092288,mnkd-20240630.htm,2024-08-07,10-Q,0000899460
000149315224043554,formars.pdf,2024-11-04,ARS,0001211805
000119312524210436,d227556dex993.htm,2024-08-30,EX-99.3,0001951067
000117891324001194,zk2431228.htm,2024-04-02,424B5,0001553846
000121390024053324,ea0207956-posam2_scisparc.htm,2024-06-17,POS AM,0001611746
000143774924022222,crowncrafts_ars.pdf,2024-07-05,ARS,0000025895
000119312524204104,d819776dex99i.htm,2024-08-21,EX-99.I,0001144967
000095017024123296,mnkd-20240930.htm,2024-11-07,10-Q,0000899460
000162828024011405,tk-20231231.htm,2024-03-15,20-F,0000911971
000119312524081663,d740797d424b3.htm,2024-03-29,424B3,0001415311
000143774924015856,ora20240331_10q.htm,2024-05-10,10-Q,0001296445
000149315224013211,ex99-1.htm,2024-04-04,EX-99.1,0001992818
000121390024028920,ea020299201ex99-1_keyarch.htm,2024-04-01,EX-99.1,0001865701
000102914524000012,gogl-20231231.htm,2024-03-20,20-F,0001029145
000110465924069138,tm2416394-2_424b5.htm,2024-06-06,424B5,0001596993
000146891024000004,c910-20231231x10ka.htm,2024-04-02,10-K/A,0001468910
000130428024000010,nvl-20231231.htm,2024-02-12,10-Q,0001304280
000121390024028910,ea020299201ex99-1_keyarch.htm,2024-04-01,EX-99.1,0001865701
000114036124012747,ef20015325_20f.htm,2024-03-12,20-F,0001941131
000171731024000032,vll9-20240630.htm,2024-08-13,10-Q,0001717310
000119312524282049,d919691df3asr.htm,2024-12-19,F-3ASR,0001655891
000110465924068692,tm2416394-1_424b5.htm,2024-06-05,424B5,0001596993
000185093824000019,wti-20240930.htm,2024-11-13,10-Q,0001850938
000141057824000252,crgo-20231231x20f.htm,2024-03-21,20-F,0001927719
000146891024000002,c910-20231231x10k.htm,2024-03-29,10-K,0001468910
000121390024028635,ea0202445-10k_american.htm,2024-04-01,10-K,0001487718
000185093824000010,wti-20240331.htm,2024-05-13,10-Q,0001850938
000114036124022947,ef20015371_20f.htm,2024-04-29,20-F,0001000177
000121390024026069,ea0202031-10k_actelis.htm,2024-03-26,10-K,0001141284
000171731024000034,vll9-20240930.htm,2024-11-13,10-Q,0001717310
000114036124017280,ef20015313_20f.htm,2024-04-02,20-F,0001912847
000121390024073359,ea0212644-f1_scisparc.htm,2024-08-28,F-1,0001611746
000185093824000017,wti-20240630.htm,2024-08-13,10-Q,0001850938
000171731024000023,vll9-20240331.htm,2024-05-13,10-Q,0001717310
000165589124000016,trmd2023annualreport-ex99.pdf,2024-03-07,EX-99.1,0001655891
000117891324001397,zk2431315.htm,2024-04-22,20-F,0000928876
000082148324000022,parr-20240630.htm,2024-08-08,10-Q,0000821483
000119312524077304,d745835dncsr.htm,2024-03-26,N-CSR,0000880366
000114036124035804,gsl-20240630.htm,2024-08-06,6-K,0001430725
000168386324009322,f39895d1.htm,2024-12-19,485APOS,0000895430
000160003324000043,elf-20240630.htm,2024-08-09,10-Q,0001600033
000162828024035397,ora-20240630.htm,2024-08-07,10-Q,0001296445
000146891024000012,c910-20231231x10ka.htm,2024-07-18,10-K/A,0001468910
000146891024000006,c910-20231231x10ka.htm,2024-04-03,10-K/A,0001468910
000114036124017470,ef20015287_20f.htm,2024-04-03,20-F,0001448397
000082148324000030,parr-20240930.htm,2024-11-07,10-Q,0000821483
000095017024055827,aesi-20240331.htm,2024-05-08,10-Q,0001984060
000119312524067881,d728718d10k.htm,2024-03-14,10-K,0000850033
000143213324000088,kltr-20231231.htm,2024-02-22,10-K,0001432133
000185458724000018,cele-20231231.htm,2024-03-21,20-F,0001854587
000165495424003953,eng_10k.htm,2024-03-29,10-K,0000933738
000168386324008662,f40050d0.htm,2024-11-27,497,0001039803
000121390024113993,ea0226246-f4a1_scisparc.htm,2024-12-31,F-4/A,0001611746
000144554624001839,fam_ncsr.htm,2024-03-08,N-CSR,0001302624
000117891324000920,zk2431081.htm,2024-03-13,20-F,0001654126
000114036124010463,ef20015312_20f.htm,2024-02-29,20-F,0001720161
000110465924031647,glog-20231231x20f.htm,2024-03-07,20-F,0001534126
000117891324000849,zk2431067.htm,2024-03-06,20-F,0001504379
000121390024027359,ea0202584-20f_railvision.htm,2024-03-28,20-F,0001743905
000082148324000008,parr-20231231.htm,2024-02-29,10-K,0000821483
000121390024025533,ea0202091-20f_saver.htm,2024-03-25,20-F,0001894693
000149315224013203,form20-f.htm,2024-04-04,20-F,0001595353
000095017024118270,aesi-20240930.htm,2024-10-29,10-Q,0001984060
000143774924037325,znog20241209c_424b5.htm,2024-12-12,424B5,0001131312
000095017024019053,udn-20231231.htm,2024-02-23,10-K,0001383149
000095017024019053,udn-20231231.htm,2024-02-23,10-K,0001371571
000117891324003790,zk2432371.htm,2024-11-21,424B5,0001498403
000155280024000005,ttsh-20231231x10k.htm,2024-02-29,10-K,0001552800
000095017024019054,dbp-20231231.htm,2024-02-23,10-K,0001383057
000095017024019054,dbp-20231231.htm,2024-02-23,10-K,0001367306
000091854124000020,nnbr-20231231.htm,2024-03-12,10-K,0000918541
000160003324000050,elf-20240930.htm,2024-11-07,10-Q,0001600033
000095017024042054,mnkd_ars_10k_2023_1231.pdf,2024-04-05,ARS,0000899460
000010182924000027,rtx-20240630.htm,2024-07-25,10-Q,0000101829
000119312524150627,d842343d424b7.htm,2024-05-31,424B7,0001655891
000110465924051968,tm2412726d1_ars.pdf,2024-04-25,ARS,0001552800
000143510924000085,primary-document.htm,2024-03-05,N-CSR,0000101507
000119312524153070,d842343d424b7.htm,2024-06-03,424B7,0001655891
000095017024019057,dbo-20231231.htm,2024-02-23,10-K,0001383058
000095017024019057,dbo-20231231.htm,2024-02-23,10-K,0001367306
000162828024046065,ora-20240930.htm,2024-11-07,10-Q,0001296445
000095017024091945,aesi-20240630.htm,2024-08-06,10-Q,0001984060
000117891324000910,zk2431063.htm,2024-03-12,20-F,0001835654
000160690924000043,panl-20231231.htm,2024-03-14,10-K,0001606909
000095017024021423,mnkd-20231231.htm,2024-02-27,10-K,0000899460
000114036124033100,ny20016798x24_424b4.htm,2024-07-15,424B4,0001995574
000117891324000774,zk2431039.htm,2024-02-29,20-F,0001801834
000114036124032813,ny20016798x19_f1a.htm,2024-07-10,F-1/A,0001995574
000114036124028410,ny20016798x12_f1a.htm,2024-05-31,F-1/A,0001995574
000114036124029832,ny20016798x13_f1a.htm,2024-06-12,F-1/A,0001995574
000121390024037878,ea0204570-20f_enlivex.htm,2024-04-30,20-F,0001596812
000095017024019052,dbe-20231231.htm,2024-02-23,10-K,0001383062
000095017024019052,dbe-20231231.htm,2024-02-23,10-K,0001367306
000119312524182884,d815822d424b5.htm,2024-07-23,424B5,0001289877
000114036124032010,ny20016798x15_f1a.htm,2024-07-01,F-1/A,0001995574
000185093824000007,wti1012312023_workivafinal.pdf,2024-04-04,ARS,0001850938
000121390024039103,ea020420901ex99-1_scisparc.htm,2024-05-02,EX-99.1,0001611746
000083746524000016,ely-20231231.htm,2024-02-29,10-K,0000837465
000114036124016689,filename1.htm,2024-04-01,DRS/A,0001995574
000095017024019060,dba-20231231.htm,2024-02-23,10-K,0001383082
000095017024019060,dba-20231231.htm,2024-02-23,10-K,0001367306
000095017024019059,dbc-20231231.htm,2024-02-23,10-K,0001328237
000095017024019050,dbb-20231231.htm,2024-02-23,10-K,0001383084
000095017024019050,dbb-20231231.htm,2024-02-23,10-K,0001367306
000119312524184950,d815822d424b5.htm,2024-07-25,424B5,0001289877
000128987724000009,sfl-20231231.htm,2024-03-14,20-F,0001289877
000114036124025864,ny20016798x10_f1.htm,2024-05-14,F-1,0001995574
000117891324001124,zk2431185.htm,2024-03-28,20-F,0001534248
000095017024019064,uup-20231231.htm,2024-02-23,10-K,0001383151
000095017024019064,uup-20231231.htm,2024-02-23,10-K,0001371571
000121390024017526,ea0200391-f1_scisparcltd.htm,2024-02-27,F-1,0001611746
000121390024035744,filename1.htm,2024-04-24,DRS,0002018529
000149315224011813,form10-k.htm,2024-03-29,10-K,0001642375
000182912624003405,holdme_20f.htm,2024-05-15,20-F,0001853630
000142843924000019,roku-20240331.htm,2024-04-26,10-Q,0001428439
000103120324000023,ars.pdf,2024-04-05,ARS,0001031203
000117891324003927,zk2432437.htm,2024-12-06,424B4,0001598110
000121390024039194,ea0205194-425_scisparc.htm,2024-05-02,425,0001611746
000149315224011341,form10-k.htm,2024-03-26,10-K,0001577445
000121390024029586,ea0202979-20f_icecure.htm,2024-04-03,20-F,0001584371
000114036124050618,filename1.htm,2024-12-31,DRS,0001995574
000121390024098931,ea0201967-09.htm,2024-11-15,F-1/A,0002018529
000149315224032018,formf-1a.htm,2024-08-14,F-1/A,0001957001
000149315224017348,form20-f.htm,2024-05-01,20-F,0001857030
000184273124000012,smwb-20231231.htm,2024-02-28,20-F,0001842731
000117891324001137,zk2431172.htm,2024-03-28,20-F,0001574565
000121390024089352,ea0201967-07.htm,2024-10-21,F-1/A,0002018529
000117891324001095,zk2431202.htm,2024-03-26,20-F/A,0001498403
000121390024082318,ea0213908-f4_scisparc.htm,2024-09-26,F-4,0001611746
000121390024019243,ea0200393-20f_beamr.htm,2024-03-04,20-F,0001899005
000117891324001148,zk2431184.htm,2024-03-28,20-F,0001835963
000117891324001075,zk2431178.htm,2024-03-26,20-F,0001498403
000121390024105533,ea0201967-11.htm,2024-12-04,F-1/A,0002018529
000149315224029148,formf-1.htm,2024-07-26,F-1,0001957001
000182481424000020,cgnt-20240131.htm,2024-04-09,20-F,0001824814
000185111224000010,rskd-20231231.htm,2024-03-06,20-F,0001851112
000121390024108732,ea0201967-13.htm,2024-12-13,F-1/A,0002018529
000142843924000034,roku-20240630.htm,2024-08-02,10-Q,0001428439
000103089424000009,cls-20231231.htm,2024-03-11,20-F,0001030894
000172312824000014,amrx-20231231.htm,2024-03-14,10-K,0001723128
000149315224034381,formf-1a.htm,2024-08-29,F-1/A,0001957001
000121390024026229,ea0202430-10k_gamida.htm,2024-03-27,10-K,0001600847
000149315224002098,forms-1.htm,2024-01-11,S-1,0001789192
000149315224033749,formf-1a.htm,2024-08-23,F-1/A,0001957001
000103120324000013,gpi-20231231.htm,2024-02-14,10-K,0001031203
000095017024083115,culp-20240428.htm,2024-07-12,10-K,0000723603
000185093824000002,wti-20231231.htm,2024-03-15,10-K,0001850938
000121390024030439,ea0202964-20f_neuro.htm,2024-04-04,20-F,0001875091
000142843924000042,roku-20240930.htm,2024-10-31,10-Q,0001428439
000185781624000066,gct-20231231.htm,2024-03-27,10-K,0001857816
000149315224013777,forms-1a.htm,2024-04-08,S-1/A,0001577445
000114036124014377,gsl-20231231.htm,2024-03-20,20-F,0001430725
000095017024099759,2024_form_ars.pdf,2024-08-22,ARS,0000723603
000121390024043687,ea0205739-20f_formula.htm,2024-05-15,20-F,0001045986
000149315224008362,form10-k.htm,2024-02-29,10-K,0001534675
000149315224038332,forms-1a.htm,2024-09-26,S-1/A,0001487718
000121390024028176,ea0202881-20f_bosbetter.htm,2024-04-01,20-F,0001005516
000101376224001513,filename1.htm,2024-07-26,DRS/A,0002018529
000119312524081678,d662776d424b3.htm,2024-03-29,424B3,0001415311
000149315224025754,forms-1a.htm,2024-07-01,S-1/A,0000793171
000149315224030726,forms-1a.htm,2024-08-08,S-1/A,0000793171
000155837024008069,apre-20240331x10q.htm,2024-05-14,10-Q,0001781983
000121390024034901,ea0203783-20f_xylotech.htm,2024-04-22,20-F,0001618500
000187278924000037,embc-20240930.htm,2024-12-11,10-K,0001872789
000110465924034994,glbs-20231231.htm,2024-03-15,20-F,0001499780
000121390024082814,ea0201967-05.htm,2024-09-27,F-1,0002018529
000117891324001024,zk2431140.htm,2024-03-21,20-F,0001030997
000095017024125528,talo-20231231.htm,2024-11-12,10-K/A,0001724965
000143774924005322,ora20231231_10k.htm,2024-02-23,10-K,0001296445
000155837024005900,viao-20221231x20f.htm,2024-04-26,20-F,0001769116
000144554624001972,vit_ncsr.htm,2024-03-11,N-CSR,0001537395
000162828024018211,ltbars.pdf,2024-04-25,ARS,0000874396
000149315224023504,forms-1a.htm,2024-06-11,S-1/A,0001487718
000149315224031370,forms-1a.htm,2024-08-12,S-1/A,0001487718
000155837024015433,lqda-20240930x10q.htm,2024-11-13,10-Q,0001819576
000119312524203687,d879075d424b3.htm,2024-08-20,424B3,0001419945
000149315224031261,forms424b3.htm,2024-08-12,424B3,0001577445
000149315224024954,forms-1a.htm,2024-06-24,S-1/A,0001577445
000121390024028859,ea0202882-20f_scisparc.htm,2024-04-01,20-F,0001611746
000119312524062361,d740797dposam.htm,2024-03-07,POS AM,0001415311
000149315224008850,form10-k.htm,2024-03-05,10-K,0001433607
000162828024010568,lcut-20231231.htm,2024-03-12,10-K,0000874396
000117184324001696,f20f_031424.htm,2024-03-28,20-F,0001505065
000121390024012686,ea193412-s1_american.htm,2024-02-12,S-1,0001487718
000121390024091966,ea021895001-424b4_polyrizon.htm,2024-10-30,424B4,0001893645
000095017024044926,ars_2023_10-k_xper.pdf,2024-04-17,ARS,0001788999
000119312524207146,d834327d424b3.htm,2024-08-26,424B3,0001328237
000149315224029917,forms-1a.htm,2024-08-01,S-1/A,0001577445
000121390024091968,ea021895002-424b4_polyrizon.htm,2024-10-30,424B4,0001893645
000121390024113515,ea0226156-f1_polyrizon.htm,2024-12-30,F-1,0001893645
000117891324003323,zk2432152.htm,2024-10-16,424B3,0002022416
000117184324006440,ntic20240831_10k.htm,2024-11-19,10-K,0000875582
000121390024045148,ea0205304-f1a5_polyrizonltd.htm,2024-05-20,F-1/A,0001893645
000162828024052099,live-20240930.htm,2024-12-19,10-K,0001045742
000119312524207141,d806797d424b3.htm,2024-08-26,424B3,0001367306
000119312524207141,d806797d424b3.htm,2024-08-26,424B3,0001383084
000119312524207155,d830823d424b3.htm,2024-08-26,424B3,0001367306
000119312524207155,d830823d424b3.htm,2024-08-26,424B3,0001383058
000119312524207151,d803762d424b3.htm,2024-08-26,424B3,0001367306
000119312524207151,d803762d424b3.htm,2024-08-26,424B3,0001383062
000119312524207135,d784870d424b3.htm,2024-08-26,424B3,0001367306
000119312524207135,d784870d424b3.htm,2024-08-26,424B3,0001383082
000121390024034697,f20f2023_nanoximaging.htm,2024-04-22,20-F,0001795251
000110465924037300,tm242622d3_ars.pdf,2024-03-21,ARS,0001680247
000144554624001961,adex2_ncsr.htm,2024-03-11,N-CSR,0001510337
000119312524195994,d879075df4.htm,2024-08-07,F-4,0001419945
000149315224007212,forms-1a.htm,2024-02-20,S-1/A,0001577445
000119312524207165,d805696d424b3.htm,2024-08-26,424B3,0001367306
000119312524207165,d805696d424b3.htm,2024-08-26,424B3,0001383057
000121390024078738,ea0214616-f1a9_polyrizonltd.htm,2024-09-16,F-1/A,0001893645
000149315224010214,form10-k.htm,2024-03-18,10-K,0001429764
000119312524172442,d805696ds3.htm,2024-06-28,S-3,0001367306
000119312524172442,d805696ds3.htm,2024-06-28,S-3,0001383057
000119312524125429,d623781dn2a.htm,2024-05-01,N-2/A,0002002660
000149315224015197,formars.pdf,2024-04-18,ARS,0001433607
000121390024026947,ea0202482-20f_canfite.htm,2024-03-28,20-F,0001536196
000121390024080881,ea0215339-f1a10_polyrizonltd.htm,2024-09-23,F-1/A,0001893645
000117891324003246,zk2432099.htm,2024-10-09,S-1,0002022416
000119312524026301,d623781dn2.htm,2024-02-07,N-2,0002002660
000117891324000628,zk2431004.htm,2024-02-16,424B3,0001553846
000121390024079918,ea0214991-424b3_silexion.htm,2024-09-18,424B3,0002022416
000121390024069118,ea0211091-f1a6_polyrizonltd.htm,2024-08-14,F-1/A,0001893645
000119312524172440,d830823ds3.htm,2024-06-28,S-3,0001367306
000119312524172440,d830823ds3.htm,2024-06-28,S-3,0001383058
000121390024089668,ea0217509-20fa1_hubcyber.htm,2024-10-22,20-F/A,0001905660
000168386324008832,f39896d1.htm,2024-12-09,485APOS,0001063946
000095017024021415,crsr-20231231.htm,2024-02-27,10-K,0001743759
000119312524203730,d799217ds1a.htm,2024-08-20,S-1/A,0001371571
000119312524203730,d799217ds1a.htm,2024-08-20,S-1/A,0001383149
000119312524203747,d839555ds3a.htm,2024-08-20,S-3/A,0001371571
000119312524203747,d839555ds3a.htm,2024-08-20,S-3/A,0001383151
000152812924000098,a2023form10-kars.pdf,2024-04-08,ARS,0001528129
000121390024077039,ea0213654-s1_silexion.htm,2024-09-10,S-1,0002022416
000119312524172435,d806797ds3.htm,2024-06-28,S-3,0001367306
000119312524172435,d806797ds3.htm,2024-06-28,S-3,0001383084
000141057824000381,sach-20231231x10k.htm,2024-04-01,10-K,0001682220
000119312524203740,d830823ds3a.htm,2024-08-20,S-3/A,0001367306
000119312524203740,d830823ds3a.htm,2024-08-20,S-3/A,0001383058
000089992324000018,mygn-20231231.htm,2024-02-28,10-K,0000899923
000119312524172437,d803762ds3.htm,2024-06-28,S-3,0001367306
000119312524172437,d803762ds3.htm,2024-06-28,S-3,0001383062
000119312524172432,d799217ds1.htm,2024-06-28,S-1,0001371571
000119312524172432,d799217ds1.htm,2024-06-28,S-1,0001383149
000121390024081687,ea0215636-f1a11_polyrizonltd.htm,2024-09-25,F-1/A,0001893645
000149315224012356,form10-k.htm,2024-04-01,10-K,0001789192
000168024724000051,pump-20231231.htm,2024-03-13,10-K,0001680247
000095017024034765,tygo-20231231.htm,2024-03-21,10-K,0001855447
000119312524203739,d803762ds3a.htm,2024-08-20,S-3/A,0001367306
000119312524203739,d803762ds3a.htm,2024-08-20,S-3/A,0001383062
000119312524207167,d839555d424b3.htm,2024-08-26,424B3,0001371571
000119312524207167,d839555d424b3.htm,2024-08-26,424B3,0001383151
000168386324008361,f39980d1.htm,2024-11-18,485APOS,0001174610
000121390024070066,ea0210187-20f_hubcyber.htm,2024-08-16,20-F,0001905660
000121390024084706,ea0216243-f1a12_polyrizonltd.htm,2024-10-02,F-1/A,0001893645
000121390024076991,ea0213861-f1a8_polyrizonltd.htm,2024-09-09,F-1/A,0001893645
000119312524203736,d806797ds3a.htm,2024-08-20,S-3/A,0001367306
000119312524203736,d806797ds3a.htm,2024-08-20,S-3/A,0001383084
000095017024023915,xper-20231231.htm,2024-03-01,10-K,0001788999
000119312524172438,d839555ds3.htm,2024-06-28,S-3,0001371571
000119312524172438,d839555ds3.htm,2024-06-28,S-3,0001383151
000095017024034829,tygo_q4_2023_-_form_424b.htm,2024-03-21,424B3,0001855447
000119312524203734,d784870ds3a.htm,2024-08-20,S-3/A,0001367306
000119312524203734,d784870ds3a.htm,2024-08-20,S-3/A,0001383082
000155837024004806,rdhl-20231231x20f.htm,2024-04-08,20-F,0001553846
000119312524172434,d784870ds3.htm,2024-06-28,S-3,0001367306
000119312524172434,d784870ds3.htm,2024-06-28,S-3,0001383082
000110465924093981,tm2421805d2_ars.pdf,2024-08-28,ARS,0001682220
000095017024042262,tygo_-_ars_2023.pdf,2024-04-05,ARS,0001855447
000119312524203737,d834327ds3a.htm,2024-08-20,S-3/A,0001328237
000119312524207166,d799217d424b3.htm,2024-08-26,424B3,0001371571
000119312524207166,d799217d424b3.htm,2024-08-26,424B3,0001383149
000121390024075253,ea0213182-f1a7_polyrizonltd.htm,2024-09-04,F-1/A,0001893645
000119312524172430,d834327ds3.htm,2024-06-28,S-3,0001328237
000089992324000024,mygn-20231231_10kwaddend.htm,2024-04-17,ARS,0000899923
000142843924000011,roku-20231231.htm,2024-02-16,10-K,0001428439
000119312524203742,d805696ds3a.htm,2024-08-20,S-3/A,0001367306
000119312524203742,d805696ds3a.htm,2024-08-20,S-3/A,0001383057
000168386324009485,f40351d1.htm,2024-12-23,485BPOS,0001039803
000117891324000425,zk2430909.htm,2024-02-09,F-1,0001553846
000168386324008362,f39979d1.htm,2024-11-18,485APOS,0001174610
000117891324001297,zk2431170.htm,2024-04-10,20-F,0001365767
000149315224016826,form20-f.htm,2024-04-29,20-F,0001957001
000119312524100823,d810459dars.pdf,2024-04-18,ARS,0001690334
000129281424001448,brfform20f_2023.htm,2024-04-19,20-F,0001122491
000119312524196799,d880616d10q.htm,2024-08-08,10-Q,0001415311
000168386324008449,f40016d1.htm,2024-11-22,485APOS,0001174610
000121390024041095,ea0204980-20f_pvnano.htm,2024-05-09,20-F,0001627480
000160448124000008,eurn-20231231.htm,2024-04-11,20-F,0001604481
000117891324000649,zk2430914.htm,2024-02-20,20-F,0001109345
000155485524000295,ugp-20231231.htm,2024-04-23,20-F,0001094972
000143774924010102,trlc20240328_10k.htm,2024-03-29,10-K,0001550453
000119312524261004,d890939d10q.htm,2024-11-18,10-Q,0001415311
000149315224035112,forms-1a.htm,2024-09-05,S-1/A,0000793171
000119312524261001,d897655d10qa.htm,2024-11-18,10-Q/A,0001415311
000121390024024822,ea0201876-20f_parazero.htm,2024-03-21,20-F,0001916241
000149315224048327,filename1.htm,2024-12-02,DRS,0001804468
000117891324001474,zk2431324.htm,2024-04-30,20-F,0000916793
000110465924097748,tm248591d1_ncsrs.htm,2024-09-06,N-CSRS,0001039803
000149315224033726,forms-1a.htm,2024-08-23,S-1/A,0000793171
000152812924000076,vtle-20231231.htm,2024-03-11,10-K,0001528129
000149315224022428,formars.pdf,2024-06-03,ARS,0001429764
