accession_number,filename,file_date,file_type,cik
000119312504083806,ddef14a.htm,2004-05-10,DEF 14A,0000906326
000090956704000812,t13125exv99w1.htm,2004-05-25,EX-99.1,0000877365
000114420404008580,v04052_posam.txt,2004-06-16,POS AM,0001057807
000122182504000083,usbl10ksb-040229.txt,2004-06-16,10KSB,0000764630
000119312504112306,ds3.htm,2004-06-30,S-3,0001174735
000113717104000809,f20cover.htm,2004-06-15,20-F/A,0000851064
000085700504000034,ex99july212004.txt,2004-07-21,EX-99,0000857005
000115752304006322,a4679192ex991.txt,2004-07-14,EX-99.1,0000898660
000089109204003354,e18473ex99_1.txt,2004-07-21,EX-99.1,0000352825
000119312504116139,ds3a.htm,2004-07-09,S-3/A,0001174735
000119312504142327,d10q.htm,2004-08-17,10-Q,0000857005
000114420404011438,v05469_10qsb.txt,2004-08-10,10QSB,0001057807
000110465904022738,a04-8289_110q.htm,2004-08-06,10-Q,0000898660
000114420404012494,v05770_ex10-3.txt,2004-08-17,EX-10.3,0001087848
000114420404012494,v05770_ex10-2.txt,2004-08-17,EX-10.2,0001087848
000035282504000006,q2_04.txt,2004-08-12,10-Q,0000352825
000091752004000026,form10q080904.txt,2004-08-09,10-Q,0000917520
000119312504141914,d10q.htm,2004-08-16,10-Q,0001174735
000119312504136929,d424b4.htm,2004-08-10,424B4,0001174735
000119312504136929,d424b4.htm,2004-08-10,424B4,0001297178
000119312504128708,ds3a.htm,2004-08-02,S-3/A,0001174735
000119312504128708,ds3a.htm,2004-08-02,S-3/A,0001297178
000119312504132798,ds3a.htm,2004-08-05,S-3/A,0001174735
000119312504132798,ds3a.htm,2004-08-05,S-3/A,0001297178
000085700504000040,ptc8k91304pr.txt,2004-09-13,EX-99,0000857005
000114420404013716,v06410_sb2.txt,2004-09-02,SB-2,0001057807
000115752304008327,a4715523.txt,2004-09-08,8-K,0000898660
000113534704000037,f6kinterim04july31.htm,2004-09-15,6-K,0001135347
000109230604000719,form10ksb.txt,2004-09-27,10KSB,0001204853
000119312504163259,d10k.htm,2004-09-28,10-K,0000906326
000104746904028799,a2143106zex-99_4.txt,2004-09-15,EX-99.4,0000836136
000119312504164366,d424b5.htm,2004-09-30,424B5,0001174735
000119312504164366,d424b5.htm,2004-09-30,424B5,0001297178
000085700504000046,ex9910202004.txt,2004-10-20,EX-99,0000857005
000115752304008955,a4732599.txt,2004-10-04,8-K,0000898660
000115752304009380,a4743907ex991.txt,2004-10-19,EX-99.1,0000898660
000095012304012020,y03735exv99w1.txt,2004-10-13,EX-99.1,0001304576
000095013404014686,d18847ve425.htm,2004-10-07,425,0000915773
000095013404014686,d18847ve425.htm,2004-10-07,425,0000906345
000119312504166135,d424b5.htm,2004-10-04,424B5,0001174735
000119312504166135,d424b5.htm,2004-10-04,424B5,0001297178
000114420404020117,v08982_10qsb.txt,2004-11-22,10QSB,0001057807
000110465904034403,a04-12990_110q.htm,2004-11-09,10-Q,0000898660
000119312504189337,d424b3.htm,2004-11-08,424B3,0001174735
000095014404011384,g91789de425.htm,2004-11-18,425,0000812910
000095014404011384,g91789de425.htm,2004-11-18,425,0001054833
000119312504197521,d10q.htm,2004-11-15,10-Q,0001174735
000091752004000031,form10q11804.txt,2004-11-09,10-Q,0000917520
000119312504182750,d485bpos.htm,2004-11-01,485BPOS,0001081400
000119312504212702,d10k.htm,2004-12-14,10-K,0000857005
000108935504000289,a8750_sc13d.htm,2004-12-22,SC 13D,0001077050
000126493104000260,doc1.txt,2004-12-29,SB-2,0001204853
000115752304011763,a4789941ex992.txt,2004-12-23,EX-99.2,0000898660
000085700505000002,ex9919jan2005.txt,2005-01-19,EX-99,0000857005
000115752305000249,a4800026ex991.txt,2005-01-14,EX-99.1,0000898660
000114420405002765,v11715_sb2.txt,2005-01-31,SB-2,0001057807
000115752305000467,a4805520ex991.txt,2005-01-24,EX-99.1,0000898660
000110262405000005,schlotzsky8k.htm,2005-01-13,8-K,0001002178
000095013605000208,file003.htm,2005-01-14,EX-99.1,0001312703
000119312505025093,d10q.htm,2005-02-10,10-Q,0000857005
000095012905001527,v06042exv10w2.htm,2005-02-22,EX-10.2,0000929351
000095012905001527,v06042exv10w1.htm,2005-02-22,EX-10.1,0000929351
000119312505031341,d8k.htm,2005-02-16,8-K,0000906326
000110465905008359,a05-4025_1ex99d8.htm,2005-02-25,EX-99.8,0000836136
000126493105000037,doc1.txt,2005-02-03,SB-2/A,0001204853
000104746905003329,a2151216zex-10_27.htm,2005-02-14,EX-10.27,0001314360
000104746905003329,a2151216zex-10_27.htm,2005-02-14,EX-10.27,0001314359
000104746905003329,a2151216zex-10_27.htm,2005-02-14,EX-10.27,0001314358
000104746905003329,a2151216zex-10_27.htm,2005-02-14,EX-10.27,0001314357
000110465905008359,a05-4025_1ex99d9.htm,2005-02-25,EX-99.9,0000836136
000110530905000003,license.txt,2005-03-11,EX-99,0001105309
000110530905000003,eightkmarch.txt,2005-03-11,8-K,0001105309
000110530905000001,correcttenk.txt,2005-03-03,10KSB,0001105309
000110465905010955,a05-4604_110k.htm,2005-03-15,10-K,0000898660
000115752305002532,a4843259ex991.txt,2005-03-15,EX-99.1,0000898660
000110465905013031,a05-5278_1pre14a.htm,2005-03-28,PRE 14A,0000898660
000126493105000065,sb2-2a.htm,2005-03-04,SB-2/A,0001204853
000119312505049377,d10k.htm,2005-03-14,10-K,0000064996
000095012305003217,y06769e10vk.txt,2005-03-16,10-K,0000917520
000110465905018023,a05-7264_1ex99d1.htm,2005-04-26,EX-99.1,0000774695
000110465905018023,a05-7264_1ex99d1.htm,2005-04-26,EX-99.1,0000896841
000110465905018022,a05-7264_1ex99d1.htm,2005-04-26,EX-99.1,0000896841
000085700505000006,ex9927apr2005.txt,2005-04-27,EX-99,0000857005
000115752305003853,a4874264ex991.txt,2005-04-27,EX-99.1,0000898660
000095012905003673,v07545exv10w1.htm,2005-04-14,EX-10.1,0000929351
000110465905015996,a05-5278_1prec14a.htm,2005-04-12,PREC14A,0000898660
000110465905016900,a05-5278_1defc14a.htm,2005-04-18,DEFC14A,0000898660
000114420405012291,v016442_10ksb.txt,2005-04-20,10KSB,0001057807
000104746905012211,a2156809z10-ka.htm,2005-04-29,10-K/A,0000896841
000095013505002058,b54405dfdef14a.htm,2005-04-15,DEF 14A,0000932064
000119312505067456,d10k.htm,2005-04-01,10-K,0001174735
000075969905000058,ca485b2005.txt,2005-04-28,485BPOS,0000806620
000113379605000111,sc50588.htm,2005-05-16,DEFA14A,0000898660
000114420405016618,v018829_10qsb.htm,2005-05-20,10QSB,0001057807
000119312505105676,d10q.htm,2005-05-12,10-Q,0000857005
000113379605000113,sc50564.htm,2005-05-16,DEFA14A,0000898660
000119312505095357,dex991.htm,2005-05-04,EX-99.1,0001324384
000119312505102552,d10q.htm,2005-05-10,10-Q,0001174735
000091752005000056,form10q051005.txt,2005-05-10,10-Q,0000917520
000110465905021993,a05-8139_110q.htm,2005-05-10,10-Q,0000898660
000119312505102554,d10q.htm,2005-05-10,10-Q,0001297178
000075969905000073,ca497c05.txt,2005-05-06,497,0000806620
000119312505109673,d20f.htm,2005-05-17,20-F,0001038143
000115752305005201,a4901752ex991.txt,2005-06-02,EX-99.1,0000898660
000095012905006699,v10132exv21w1.htm,2005-06-29,EX-21.1,0000929351
000095012905006699,v10132exv10w24.htm,2005-06-29,EX-10.24,0000929351
000095014805000070,v10358exv99w1.htm,2005-06-29,EX-99.1,0000929351
000095012905006699,v10132e10vk.htm,2005-06-29,10-K,0000929351
000085700505000024,ex99july202005.txt,2005-07-20,EX-99,0000857005
000085700505000026,arbortextmergerrelease.txt,2005-07-21,EX-99,0000857005
000115752305006666,a4940600ex99_1.txt,2005-07-28,EX-99.1,0000898660
000114420405022919,v022539_10qsba.htm,2005-07-28,10QSB/A,0001057807
000114420405022364,v022269_10ksba.htm,2005-07-22,10KSB/A,0001057807
000122182505000045,usbl_10ksb-050228.txt,2005-07-13,10KSB,0000764630
000095013705009321,c91685e10vk.htm,2005-07-29,10-K,0000012659
000095012405004264,k95919e10v12g.htm,2005-07-15,10-12G,0001332815
000095012405004263,k96200sv4.htm,2005-07-15,S-4,0001145701
000095012405004263,k96200sv4.htm,2005-07-15,S-4,0001332815
000095012405004263,k96200sv4.htm,2005-07-15,S-4,0001332817
000095012405004263,k96200sv4.htm,2005-07-15,S-4,0001332818
000095012405004263,k96200sv4.htm,2005-07-15,S-4,0001332819
000095012405004263,k96200sv4.htm,2005-07-15,S-4,0001332820
000095014405007941,g96419e485bpos.txt,2005-07-29,485BPOS,0001097519
000095012905008018,v11661exv99w1.htm,2005-08-09,EX-99.1,0000929351
000115752305007714,a4958243ex991.txt,2005-08-24,EX-99.1,0000898660
000110465905038341,a05-14683_1ex99d1.htm,2005-08-10,EX-99.1,0000898660
000119312505165325,d10q.htm,2005-08-11,10-Q,0000857005
000114420405026541,v024469_10qsb1.txt,2005-08-22,10QSB,0001057807
000104746905021389,a2161894zs-4.htm,2005-08-12,S-4,0000898660
