filing_date,count,component
2018-02-28,11,international
2018-03-31,9,international
2018-04-30,2,international
2018-05-31,6,international
2018-06-30,5,international
2018-07-31,4,international
2018-08-31,8,international
2018-09-30,9,international
2018-10-31,6,international
2018-11-30,7,international
2018-12-31,3,international
2019-01-31,5,international
2019-02-28,7,international
2019-03-31,11,international
2019-04-30,5,international
2019-05-31,6,international
2019-06-30,2,international
2019-07-31,15,international
2019-08-31,8,international
2019-09-30,1,international
2019-10-31,7,international
2019-11-30,8,international
2019-12-31,0,international
2020-01-31,5,international
2020-02-29,6,international
2020-03-31,13,international
2020-04-30,13,international
2020-05-31,13,international
2020-06-30,4,international
2020-07-31,17,international
2020-08-31,13,international
2020-09-30,9,international
2020-10-31,11,international
2020-11-30,20,international
2020-12-31,5,international
2021-01-31,7,international
2021-02-28,22,international
2021-03-31,23,international
2021-04-30,9,international
2021-05-31,20,international
2021-06-30,11,international
2021-07-31,14,international
2021-08-31,17,international
2021-09-30,7,international
2021-10-31,14,international
2021-11-30,23,international
2021-12-31,5,international
2022-01-31,9,international
2022-02-28,15,international
2022-03-31,15,international
2022-04-30,15,international
2022-05-31,19,international
2022-06-30,8,international
2022-07-31,14,international
2022-08-31,19,international
2022-09-30,13,international
2022-10-31,21,international
2022-11-30,25,international
2022-12-31,10,international
2023-01-31,10,international
2023-02-28,25,international
2023-03-31,24,international
2023-04-30,17,international
2023-05-31,24,international
2023-06-30,8,international
2023-07-31,17,international
2023-08-31,29,international
2023-09-30,10,international
2023-10-31,12,international
2023-11-30,32,international
2023-12-31,6,international
2024-01-31,9,international
2024-02-29,20,international
2024-03-31,13,international
2024-04-30,17,international
2024-05-31,25,international
2024-06-30,8,international
2024-07-31,11,international
2024-08-31,28,international
2024-09-30,12,international
2024-10-31,7,international
2024-11-30,30,international
2024-12-31,10,international
2025-01-31,6,international
2025-02-28,17,international
2025-03-31,21,international
